Item,Order Date,Sales,Profit
Health_Drinks,12/09/2017,122309.88,45254.6556
Soft_Drinks,08/05/2018,172849.6,12099.472
Fish,03/03/2018,111788.6,33536.58
Meat,12/09/2017,224516.6,89806.64
Eggs,03/05/2016,382899.44,137843.7984
Breads,06/01/2016,182995.12,34769.0728
Chocolates,06/01/2016,238983.36,95593.344
Noodles,11/11/2017,240110.64,108049.788
Health_Drinks,9/22/2017,324468.76,35691.5636
Rice,10/20/2017,396051.04,122775.8224
Spices,7/21/2015,440578.6,79304.148
Eggs,8/26/2017,181116.32,59768.3856
Flour,12/08/2018,103709.76,25927.44
Breads,11/13/2016,425736.08,68117.7728
Organic_Vegetables,8/26/2017,224140.84,38103.9428
Fish,11/19/2015,401875.32,40187.532
Chicken,05/08/2016,292153.4,17529.204
Chicken,9/13/2017,363735.68,80021.8496
Fish,7/29/2018,461996.92,189418.7372
Fresh_Fruits,9/13/2016,395675.28,174097.1232
Spices,08/07/2018,165898.04,41474.51
Salt,9/23/2018,194267.92,50509.6592
Noodles,04/03/2017,295159.48,41322.3272
Eggs,11/08/2016,397741.96,171029.0428
Eggs,7/31/2017,215874.12,62603.4948
Chicken,12/02/2018,358475.04,146974.7664
Breads,12/03/2015,362984.16,50817.7824
Flour,07/04/2016,203098.28,26402.7764
Biscuits,12/04/2018,116297.72,37215.2704
Cakes,09/04/2017,143728.2,21559.23
Fish,10/14/2017,462748.44,41647.3596
Spices,9/13/2017,253638,20291.04
Biscuits,03/08/2016,451475.64,67721.346
Cakes,10/20/2017,424984.56,84996.912
Salt,08/10/2018,98261.24,22600.0852
Cakes,6/24/2017,370499.36,107444.8144
Breads,10/23/2018,390414.64,156165.856
Fish,2/21/2018,438887.68,118499.6736
Edible_Oil,3/27/2018,272426,43588.16
Biscuits,11/20/2017,186189.08,78199.4136
Noodles,5/19/2018,184873.92,73949.568
Organic_Fruits,05/06/2017,459930.24,101184.6528
Legumes,3/31/2015,403942,60591.3
Edible_Oil,11/12/2015,175855.68,10551.3408
Chocolates,04/06/2016,98824.88,43482.9472
Fresh_Fruits,02/09/2018,286141.24,91565.1968
Cakes,02/06/2016,206104.36,35037.7412
Chocolates,11/22/2017,124188.68,50917.3588
Breads,05/11/2015,402626.84,100656.71
Chicken,6/25/2018,390978.28,35188.0452
Organic_Fruits,11/23/2018,105400.68,11594.0748
Chicken,12/20/2016,338935.52,54229.6832
Organic_Fruits,5/15/2018,99952.16,32984.2128
Chocolates,9/23/2018,212304.4,12738.264
Organic_Fruits,7/20/2016,303426.2,121370.48
Noodles,05/09/2017,202158.88,48518.1312
Salt,03/05/2016,399245,59886.75
Chocolates,11/11/2015,115734.08,33562.8832
Cookies,6/20/2015,119679.56,5983.978
Cookies,08/03/2018,369935.72,55490.358
Fish,12/14/2015,437760.4,144460.932
Health_Drinks,06/08/2016,317517.2,114306.192
Chocolates,11/21/2017,263971.4,23757.426
Legumes,11/01/2017,185061.8,40713.596
Cookies,09/02/2018,413711.76,115839.2928
Fresh_Fruits,4/16/2016,339687.04,108699.8528
Organic_Fruits,04/02/2016,118364.4,40243.896
Soft_Drinks,4/18/2015,253638,106527.96
Eggs,10/13/2017,436445.24,74195.6908
Eggs,10/23/2016,406196.56,142168.796
Breads,12/19/2015,412208.72,169005.5752
Fresh_Fruits,6/26/2016,273177.52,19122.4264
Cakes,11/11/2015,447905.92,58227.7696
Eggs,10/19/2018,375196.36,101303.0172
Health_Drinks,4/13/2016,346074.96,86518.74
Soft_Drinks,11/02/2015,107655.24,48444.858
Noodles,03/03/2017,308123.2,67787.104
Organic_Fruits,3/25/2018,241989.44,24198.944
Cookies,12/20/2016,287832.16,43174.824
Rice,05/06/2018,425548.2,38299.338
Fresh_Vegetables,10/01/2016,163643.48,50729.4788
Spices,12/12/2016,219443.84,48277.6448
Legumes,4/16/2016,343444.64,92730.0528
Biscuits,1/30/2018,98073.36,6865.1352
Chocolates,12/06/2015,267729,45513.93
Cookies,04/04/2018,186940.6,67298.616
Edible_Oil,1/30/2017,440014.96,176005.984
Chocolates,07/12/2016,144291.84,44730.4704
Organic_Fruits,5/28/2018,326347.56,91377.3168
Edible_Oil,07/03/2018,188443.64,50879.7828
Organic_Vegetables,12/20/2015,321274.8,73893.204
Spices,11/05/2017,181304.2,68895.596
Salt,10/14/2015,418408.76,175731.6792
Cookies,11/23/2018,133582.68,42746.4576
Organic_Fruits,12/01/2018,160825.28,32165.056
Rice,11/19/2017,376887.28,109297.3112
Biscuits,11/25/2018,206480.12,55749.6324
Organic_Staples,11/14/2018,459178.72,27550.7232
Soft_Drinks,10/21/2017,143164.56,17179.7472
Health_Drinks,04/07/2016,433439.16,173375.664
Chicken,11/24/2017,355844.72,142337.888
Noodles,05/12/2016,272050.24,54410.048
Cakes,09/02/2015,178298.12,51706.4548
Cookies,04/02/2016,252886.48,55635.0256
Health_Drinks,11/10/2017,110473.44,8837.8752
Cookies,03/03/2017,213055.92,85222.368
Organic_Staples,3/18/2018,308498.96,98719.6672
Flour,04/08/2017,219819.6,76936.86
Fresh_Fruits,7/26/2015,337244.6,148387.624
Meat,5/23/2017,263219.88,42115.1808
Cakes,9/26/2015,180364.8,10821.888
Spices,09/02/2017,308874.72,24709.9776
Health_Drinks,6/20/2015,149740.36,35937.6864
Salt,11/07/2016,304929.24,36591.5088
Biscuits,03/03/2017,149552.48,41874.6944
Chicken,11/28/2015,173789,12165.23
Meat,4/17/2016,391354.04,19567.702
Chicken,08/08/2016,130576.6,15669.192
Soft_Drinks,12/03/2018,213431.68,25611.8016
Fresh_Fruits,11/01/2016,352838.64,59982.5688
Organic_Fruits,5/28/2016,245183.4,46584.846
Cookies,2/14/2016,176982.96,30087.1032
Breads,3/20/2018,106340.08,39345.8296
Cakes,9/20/2015,426675.48,38400.7932
Chocolates,8/18/2018,440390.72,88078.144
Organic_Vegetables,09/01/2017,206292.24,78391.0512
Health_Drinks,12/25/2016,310753.52,90118.5208
Health_Drinks,9/17/2016,103521.88,37267.8768
Cookies,9/26/2016,151994.92,21279.2888
Salt,9/20/2018,122685.64,34351.9792
Spices,9/20/2018,247437.96,24743.796
Salt,08/06/2015,254765.28,66238.9728
Soft_Drinks,07/09/2018,372941.8,164094.392
Cookies,4/29/2015,287644.28,120810.5976
Health_Drinks,11/13/2016,317705.08,19062.3048
Soft_Drinks,02/04/2017,427239.12,38451.5208
Eggs,5/22/2017,293656.44,111589.4472
Cookies,07/02/2015,309438.36,95925.8916
Fish,3/13/2018,446402.88,138384.8928
Health_Drinks,12/11/2018,413523.88,124057.164
Rice,11/14/2017,151431.28,46943.6968
Fish,4/19/2017,226207.52,22620.752
Health_Drinks,9/20/2018,289147.32,63612.4104
Edible_Oil,12/25/2018,278626.04,50152.6872
Eggs,10/12/2018,120055.32,40818.8088
Chocolates,09/01/2015,144667.6,36166.9
Soft_Drinks,11/11/2017,468760.6,46876.06
Rice,12/26/2017,270922.96,97532.2656
Edible_Oil,2/16/2017,214558.96,81532.4048
Salt,9/20/2018,210801.36,80104.5168
Cakes,11/17/2018,198025.52,89111.484
Fish,6/17/2015,422917.88,114187.8276
Spices,07/09/2016,283323.04,79330.4512
Noodles,11/13/2016,418972.4,113122.548
Breads,11/14/2017,143352.44,17202.2928
Eggs,12/01/2017,443584.68,141947.0976
Legumes,12/21/2018,419348.16,150965.3376
Breads,9/14/2017,120806.84,39866.2572
Noodles,09/07/2015,333487,86706.62
Flour,6/26/2018,321838.44,77241.2256
Eggs,5/14/2018,461245.4,110698.896
Organic_Fruits,9/17/2016,304365.6,30436.56
Health_Drinks,9/20/2018,452978.68,117774.4568
Edible_Oil,1/27/2018,139594.84,11167.5872
Meat,09/04/2018,241613.68,84564.788
Organic_Staples,11/07/2018,189946.68,72179.7384
Rice,9/17/2018,210801.36,77996.5032
Meat,12/14/2015,428930.04,64339.506
Health_Drinks,12/04/2016,125315.96,40101.1072
Breads,11/03/2015,118740.16,46308.6624
Salt,11/01/2016,334990.04,63648.1076
Breads,11/19/2016,384214.6,88369.358
Organic_Fruits,9/17/2016,152934.32,30586.864
Noodles,5/22/2017,175292.04,21035.0448
Fresh_Fruits,05/07/2017,403378.36,169418.9112
Chicken,11/05/2018,250256.16,92594.7792
Edible_Oil,05/07/2017,145231.24,15975.4364
Salt,03/03/2017,97885.48,20555.9508
Health_Drinks,7/30/2018,137903.92,22064.6272
Organic_Vegetables,5/22/2017,247625.84,32191.3592
Noodles,11/18/2018,269044.16,112998.5472
Chocolates,3/31/2018,141097.88,25397.6184
Cakes,09/01/2017,297601.92,62496.4032
Fresh_Vegetables,5/31/2017,105964.32,13775.3616
Breads,11/01/2016,98073.36,12749.5368
Biscuits,9/26/2016,94127.88,15060.4608
Chocolates,03/01/2017,102958.24,23680.3952
Noodles,6/21/2015,333487,150069.15
Biscuits,11/19/2015,308311.08,27747.9972
Breads,11/10/2017,325220.28,136592.5176
Cakes,4/27/2016,397178.32,158871.328
Noodles,7/27/2018,220946.88,35351.5008
Edible_Oil,12/06/2016,192201.24,73036.4712
Legumes,12/14/2015,383463.08,26842.4156
Salt,12/10/2018,155188.88,57419.8856
Health_Drinks,03/10/2017,166273.8,69834.996
Legumes,12/10/2016,118928.04,29732.01
Fresh_Fruits,04/11/2018,460306,110473.44
Edible_Oil,06/12/2018,172661.72,27625.8752
Breads,12/30/2015,302298.92,136034.514
Flour,11/05/2015,104837.04,23064.1488
Edible_Oil,9/14/2016,331983.96,39838.0752
Soft_Drinks,09/12/2016,187692.12,60061.4784
Biscuits,2/14/2016,365802.36,142662.9204
Organic_Vegetables,11/25/2017,262468.36,23622.1524
Breads,10/25/2015,239171.24,16741.9868
Cookies,5/18/2018,383650.96,153460.384
Organic_Staples,07/05/2016,465190.88,120949.6288
Soft_Drinks,11/03/2018,406196.56,44681.6216
Organic_Staples,05/03/2016,435130.08,174052.032
Fresh_Vegetables,6/23/2015,385154,134803.9
Breads,10/05/2016,252322.84,80743.3088
Organic_Staples,09/10/2018,165522.28,8276.114
Eggs,09/04/2018,308498.96,104889.6464
Meat,6/21/2015,187504.24,69376.5688
Edible_Oil,11/05/2015,262656.24,36771.8736
Meat,12/25/2018,369372.08,62793.2536
Cakes,10/30/2018,264159.28,60756.6344
Health_Drinks,05/08/2016,401687.44,36151.8696
Rice,7/14/2015,111224.96,23357.2416
Health_Drinks,5/18/2015,257395.6,20591.648
Flour,09/10/2018,362984.16,58077.4656
Soft_Drinks,09/08/2018,287080.64,20095.6448
Health_Drinks,7/14/2015,159510.12,39877.53
Eggs,10/21/2018,183370.88,33006.7584
Spices,2/14/2016,333674.88,150153.696
Salt,6/22/2015,275244.2,79820.818
Fresh_Fruits,5/23/2017,148425.2,48980.316
Chicken,11/26/2017,154061.6,40056.016
Flour,03/10/2018,145607,23297.12
Cookies,04/05/2017,404129.88,149528.0556
Chocolates,6/26/2018,271674.48,95086.068
Legumes,5/23/2017,233910.6,77190.498
Meat,12/09/2015,196334.6,86387.224
Chocolates,3/29/2017,347578,107749.18
Health_Drinks,11/24/2015,139970.6,23795.002
Health_Drinks,03/08/2017,161764.68,69558.8124
Salt,7/31/2018,306056.52,131604.3036
Cookies,11/30/2016,211177.12,54906.0512
Cakes,7/18/2018,203474.04,87493.8372
Organic_Fruits,11/07/2018,189758.8,26566.232
Soft_Drinks,11/21/2016,292341.28,131553.576
Fresh_Vegetables,10/26/2018,129449.32,46601.7552
Fresh_Vegetables,11/02/2015,346638.6,152520.984
Chicken,11/18/2015,223201.44,17856.1152
Spices,11/02/2015,316014.16,123245.5224
Spices,11/26/2018,310377.76,55867.9968
Fresh_Fruits,10/21/2017,387408.56,65859.4552
Chocolates,7/14/2018,212868.04,23415.4844
Noodles,6/26/2018,322965.72,113038.002
Eggs,6/21/2015,365238.72,160705.0368
Fresh_Fruits,11/25/2017,101079.44,6064.7664
Soft_Drinks,11/21/2017,207231.64,55952.5428
Cookies,2/20/2016,446027.12,147188.9496
Spices,5/22/2015,337808.24,33780.824
Spices,6/26/2017,147485.8,30972.018
Health_Drinks,12/25/2017,265098.68,113992.4324
Biscuits,8/31/2018,235413.64,16478.9548
Cakes,5/26/2018,354153.8,60206.146
Meat,5/22/2015,184686.04,51712.0912
Health_Drinks,9/29/2017,243868.24,24386.824
Biscuits,12/20/2017,272050.24,40807.536
Breads,02/11/2015,333299.12,59993.8416
Salt,12/24/2018,190322.44,79935.4248
Meat,09/08/2015,224704.48,94375.8816
Biscuits,9/15/2016,348329.52,66182.6088
Chicken,5/19/2018,453166.56,199393.2864
Biscuits,07/03/2018,364675.08,138576.5304
Breads,06/02/2015,397178.32,51633.1816
Rice,8/24/2016,322965.72,29066.9148
Chocolates,7/27/2016,306432.28,88865.3612
Eggs,5/31/2015,389851,77970.2
Organic_Vegetables,5/31/2015,300044.36,132019.5184
Health_Drinks,9/21/2016,155752.52,23362.878
Cakes,6/18/2016,290462.48,127803.4912
Soft_Drinks,5/19/2018,279941.2,72784.712
Noodles,8/24/2016,352275,70455
Chicken,12/07/2018,461057.52,189033.5832
Cookies,6/27/2015,431184.6,125043.534
Fish,9/17/2017,213995.32,19259.5788
Eggs,4/18/2017,240674.28,72202.284
Meat,6/20/2018,179425.4,64593.144
Health_Drinks,7/21/2018,320711.16,128284.464
Organic_Vegetables,12/12/2017,378390.32,79461.9672
Biscuits,9/19/2017,127194.76,10175.5808
Fresh_Fruits,09/04/2016,126067.48,16388.7724
Cakes,4/21/2016,404505.64,165847.3124
Fresh_Fruits,9/21/2016,387784.32,54289.8048
Noodles,12/10/2016,117425,31704.75
Soft_Drinks,06/11/2016,143728.2,30182.922
Meat,8/24/2016,279941.2,44790.592
Soft_Drinks,1/20/2015,261716.84,81132.2204
Eggs,06/01/2015,435505.84,60970.8176
Fresh_Fruits,04/02/2015,343068.88,130366.1744
Flour,1/26/2018,249504.64,47405.8816
Cookies,11/13/2018,402438.96,112682.9088
Rice,09/11/2017,307935.32,83142.5364
Flour,8/23/2016,350771.96,108739.3076
Breads,9/27/2016,111600.72,47988.3096
Soft_Drinks,06/03/2018,133582.68,12022.4412
Health_Drinks,10/14/2017,240298.52,88910.4524
Flour,11/27/2017,447905.92,71664.9472
Organic_Fruits,06/03/2018,302298.92,66505.7624
Health_Drinks,07/03/2018,420287.56,92463.2632
Cookies,9/17/2015,139594.84,46066.2972
Noodles,12/22/2018,205916.48,82366.592
Noodles,8/13/2018,343256.76,72083.9196
Organic_Staples,11/03/2018,376699.4,143145.772
Meat,4/28/2018,245934.92,105752.0156
Cookies,06/12/2016,242177.32,38748.3712
Health_Drinks,12/08/2017,242553.08,97021.232
Soft_Drinks,12/03/2016,401499.56,72269.9208
Health_Drinks,01/08/2017,141661.52,12749.5368
Fish,1/14/2018,97133.96,4856.698
Fish,9/17/2016,399996.52,119998.956
Edible_Oil,11/30/2018,308498.96,40104.8648
Noodles,09/02/2017,419911.8,75584.124
Health_Drinks,12/08/2017,323529.36,29117.6424
Flour,12/08/2017,360353.84,61260.1528
Noodles,11/04/2018,116297.72,48845.0424
Legumes,6/21/2016,332359.72,146238.2768
Noodles,10/23/2018,460869.64,165913.0704
Eggs,11/30/2016,185249.68,53722.4072
Chocolates,4/25/2015,291777.64,102122.174
Health_Drinks,12/09/2017,347390.12,86847.53
Biscuits,09/08/2017,448281.68,80690.7024
Legumes,09/05/2018,331420.32,102740.2992
Organic_Staples,4/16/2017,359414.44,28753.1552
Flour,12/01/2015,433251.28,73652.7176
Eggs,11/13/2016,364299.32,153005.7144
Cakes,06/09/2016,401499.56,160599.824
Biscuits,11/17/2018,97885.48,41111.9016
Organic_Staples,03/08/2017,384026.72,138249.6192
Salt,06/03/2018,207419.52,58077.4656
Chocolates,02/02/2015,114982.56,28745.64
Rice,12/21/2016,291026.12,90218.0972
Cookies,8/15/2017,236165.16,14169.9096
Salt,11/04/2018,371250.88,37125.088
Chicken,09/09/2015,259086.52,36272.1128
Meat,12/04/2018,414839.04,149342.0544
Flour,9/19/2015,212304.4,76429.584
Organic_Staples,9/29/2017,438136.16,105152.6784
Fish,2/22/2017,149364.6,56758.548
Fresh_Fruits,11/10/2015,439075.56,26344.5336
Organic_Fruits,08/05/2015,399245,111788.6
Spices,09/01/2018,196334.6,15706.768
Organic_Vegetables,08/12/2018,465942.4,130463.872
Spices,12/18/2017,366741.76,117357.3632
Organic_Fruits,11/08/2016,268856.28,88722.5724
Organic_Vegetables,07/08/2018,270171.44,35122.2872
Cakes,10/12/2016,336493.08,127867.3704
Organic_Vegetables,09/02/2017,280129.08,67230.9792
Biscuits,12/19/2016,305117.12,115944.5056
Meat,5/13/2015,320335.4,22423.478
Organic_Staples,11/09/2017,203286.16,36591.5088
Fresh_Fruits,12/18/2017,172661.72,62158.2192
Health_Drinks,5/16/2015,109346.16,37177.6944
Salt,4/17/2016,387784.32,23267.0592
Cakes,7/14/2018,353778.04,95520.0708
Fresh_Fruits,7/26/2015,180176.92,14414.1536
Spices,9/18/2018,203849.8,18346.482
Organic_Fruits,06/11/2017,157631.32,59899.9016
Eggs,7/29/2018,213243.8,55443.388
Chicken,4/13/2016,390414.64,132740.9776
Cakes,7/18/2016,420663.32,88339.2972
Health_Drinks,10/14/2018,204413.44,75632.9728
Fresh_Vegetables,3/25/2015,425360.32,102086.4768
Fish,11/07/2018,306056.52,100998.6516
Soft_Drinks,08/07/2018,121746.24,14609.5488
Health_Drinks,2/13/2018,186001.2,83700.54
Soft_Drinks,11/05/2017,254389.52,101755.808
Chocolates,04/11/2018,219631.72,76871.102
Flour,11/18/2017,235225.76,21170.3184
Chocolates,08/12/2018,165898.04,21566.7452
Biscuits,12/10/2017,290274.6,46443.936
Breads,05/12/2017,364111.44,69181.1736
Spices,04/11/2015,273365.4,51939.426
Noodles,5/28/2017,424420.92,42442.092
Noodles,11/10/2018,279001.8,125550.81
Cakes,03/03/2018,345887.08,110683.8656
Rice,10/07/2018,204977.08,75841.5196
Noodles,8/31/2015,166461.68,71578.5224
Cakes,4/17/2018,144855.48,33316.7604
Fish,3/14/2015,265662.32,47819.2176
Rice,11/24/2018,342881,44574.53
Organic_Fruits,11/21/2018,453166.56,181266.624
Edible_Oil,7/18/2017,444711.96,53365.4352
Cakes,09/04/2018,296098.88,127322.5184
Breads,10/09/2015,274868.44,98952.6384
Fresh_Fruits,07/08/2017,274304.8,90520.584
Legumes,12/06/2017,211552.88,29617.4032
Fish,11/12/2017,405632.92,36506.9628
Eggs,8/17/2016,433251.28,147305.4352
Eggs,9/19/2018,188067.88,75227.152
Chocolates,9/23/2018,446778.64,80420.1552
Salt,03/09/2018,362044.76,115854.3232
Spices,03/06/2016,362044.76,94131.6376
Cookies,5/28/2017,412584.48,45384.2928
Fresh_Vegetables,9/29/2015,353026.52,105907.956
Cookies,11/04/2017,144103.96,31702.8712
Spices,08/02/2016,442833.16,163848.2692
Spices,9/19/2018,232595.44,46519.088
Health_Drinks,12/24/2016,245559.16,54023.0152
Salt,09/02/2018,350020.44,108506.3364
Organic_Fruits,2/26/2018,150304,16533.44
Meat,6/23/2016,205540.72,71939.252
Chicken,12/06/2016,258898.64,100970.4696
Breads,9/21/2015,403942,28275.94
Chocolates,11/29/2015,456924.16,114231.04
Organic_Vegetables,10/30/2018,385717.64,104143.7628
Health_Drinks,11/02/2015,228274.2,50220.324
Fresh_Fruits,9/18/2017,248001.6,109120.704
Organic_Vegetables,05/12/2016,334050.64,130279.7496
Fish,04/11/2015,292904.92,93729.5744
Edible_Oil,7/26/2015,192764.88,65540.0592
Organic_Staples,9/27/2017,330480.92,79315.4208
Chicken,10/18/2016,382147.92,133751.772
Biscuits,08/08/2015,391541.92,31323.3536
Health_Drinks,9/25/2017,191073.96,66875.886
Health_Drinks,1/30/2016,243492.48,48698.496
Cakes,04/02/2016,431184.6,146602.764
Fish,5/26/2017,435505.84,56615.7592
Chocolates,8/23/2017,96382.44,16385.0148
Rice,12/31/2017,405632.92,174422.1556
Biscuits,12/15/2018,360541.72,18027.086
Chocolates,6/23/2016,167776.84,65432.9676
Meat,8/15/2017,98073.36,34325.676
Edible_Oil,4/22/2016,160637.4,25701.984
Organic_Fruits,06/09/2017,434190.68,60786.6952
Noodles,1/20/2018,226583.28,27189.9936
Cookies,8/28/2016,364111.44,101951.2032
Organic_Staples,12/30/2016,412208.72,94808.0056
Fish,12/29/2018,295911,94691.52
Organic_Staples,11/08/2015,379705.48,136693.9728
Noodles,7/14/2017,293092.8,26378.352
Cookies,1/20/2018,449408.96,143810.8672
Cakes,08/07/2018,450536.24,76591.1608
Flour,7/14/2018,199716.44,85878.0692
Organic_Fruits,8/28/2017,433063.4,121257.752
Organic_Staples,11/01/2015,321086.92,128434.768
Chocolates,12/08/2015,464815.12,158037.1408
Soft_Drinks,06/10/2018,150116.12,54041.8032
Fresh_Vegetables,12/06/2017,100140.04,35049.014
Fresh_Fruits,11/30/2015,232219.68,74310.2976
Breads,8/17/2016,272426,98073.36
Organic_Vegetables,12/11/2016,427239.12,29906.7384
Meat,05/10/2016,435130.08,143592.9264
Organic_Vegetables,11/04/2015,457675.68,50344.3248
Health_Drinks,4/18/2015,393608.6,31488.688
Soft_Drinks,12/29/2015,387220.68,23233.2408
Spices,08/06/2017,439075.56,140504.1792
Biscuits,11/27/2018,183934.52,60698.3916
Salt,09/02/2017,132643.28,7958.5968
Flour,6/24/2017,297789.8,134005.41
Soft_Drinks,02/05/2017,371063,103897.64
Edible_Oil,11/17/2016,183370.88,53177.5552
Spices,5/26/2017,399808.64,83959.8144
Breads,08/10/2016,166085.92,53147.4944
Cookies,11/26/2015,410517.8,32841.424
Eggs,04/02/2016,107091.6,22489.236
Cookies,8/16/2016,466318.16,186527.264
Organic_Vegetables,11/13/2018,163079.84,14677.1856
Soft_Drinks,11/25/2015,414839.04,149342.0544
Fresh_Vegetables,8/30/2017,263407.76,89558.6384
Fresh_Vegetables,7/25/2016,452978.68,126834.0304
Eggs,6/18/2015,216249.88,47574.9736
Organic_Staples,2/22/2017,266601.72,31992.2064
Breads,12/19/2016,422354.24,21117.712
Chocolates,08/07/2018,233159.08,60621.3608
Fresh_Vegetables,4/17/2016,299480.72,59896.144
Spices,05/10/2015,293280.68,29328.068
Chicken,05/10/2015,458802.96,119288.7696
Fresh_Fruits,8/14/2017,144667.6,10126.732
Cookies,12/30/2016,439639.2,87927.84
Meat,5/22/2016,365238.72,73047.744
Fish,06/08/2018,254201.64,38130.246
Cakes,09/07/2018,438324.04,157796.6544
Organic_Staples,5/22/2016,310565.64,139754.538
Health_Drinks,10/07/2018,458802.96,151404.9768
Health_Drinks,11/04/2015,438511.92,153479.172
Fresh_Fruits,9/15/2018,214183.2,89956.944
Chocolates,11/20/2016,445087.72,155780.702
Biscuits,05/07/2018,300420.12,81113.4324
Breads,08/10/2016,195770.96,31323.3536
Rice,8/25/2015,210425.6,12625.536
Soft_Drinks,9/25/2017,322026.32,112709.212
Fresh_Vegetables,11/10/2015,192389.12,53868.9536
Rice,08/12/2015,177358.72,17735.872
Eggs,08/12/2018,216813.52,65044.056
Flour,6/26/2018,203661.92,59061.9568
Chocolates,8/23/2015,266225.96,95841.3456
Legumes,5/20/2018,452039.28,58765.1064
Cakes,12/08/2015,429493.68,64424.052
Cakes,9/17/2015,223013.56,35682.1696
Salt,10/07/2018,272050.24,119702.1056
Cookies,10/02/2018,321650.56,122227.2128
Health_Drinks,9/17/2015,204601.32,87978.5676
Legumes,1/26/2015,260025.92,91009.072
Breads,11/23/2018,120806.84,35033.9836
Biscuits,12/23/2017,117237.12,28136.9088
Flour,09/08/2018,453918.08,204263.136
Organic_Staples,07/02/2017,464439.36,92887.872
Noodles,03/03/2017,123812.92,32191.3592
Edible_Oil,8/26/2017,328226.36,49233.954
Soft_Drinks,11/19/2018,335553.68,57044.1256
Noodles,09/04/2018,334802.16,87048.5616
Chocolates,03/01/2016,454857.48,50034.3228
Breads,09/08/2018,388535.84,69936.4512
Meat,09/05/2017,217940.8,71920.464
Fresh_Vegetables,9/21/2016,350020.44,80504.7012
Noodles,11/12/2017,284074.56,85222.368
Health_Drinks,05/04/2016,411457.2,49374.864
Soft_Drinks,12/05/2017,326911.2,117688.032
Cookies,5/14/2018,333674.88,16683.744
Soft_Drinks,6/29/2018,351335.6,98373.968
Noodles,8/24/2015,419160.28,25149.6168
Organic_Staples,10/23/2018,390602.52,171865.1088
Chocolates,10/23/2018,292341.28,70161.9072
Legumes,2/21/2017,285013.96,99754.886
Salt,6/29/2018,113667.4,28416.85
Rice,10/16/2018,274116.92,41117.538
Eggs,8/17/2018,160825.28,32165.056
Rice,3/24/2018,354717.44,53207.616
Spices,11/03/2016,248753.12,37312.968
Biscuits,11/01/2015,419723.92,67155.8272
Rice,4/20/2018,314135.36,31413.536
Breads,07/03/2016,444899.84,191306.9312
Rice,4/20/2018,426487.6,153535.536
Eggs,12/04/2018,336305.2,57171.884
Eggs,5/29/2016,322214.2,45109.988
Chocolates,10/09/2018,374256.96,123504.7968
Breads,07/03/2016,250256.16,70071.7248
Cookies,5/29/2016,394735.88,98683.97
Fish,10/23/2018,304365.6,136964.52
Biscuits,07/11/2016,244619.76,80724.5208
Fresh_Vegetables,10/23/2018,249128.88,29895.4656
Fresh_Vegetables,12/22/2016,236353.04,96904.7464
Rice,1/14/2015,322214.2,144996.39
Biscuits,5/18/2018,453918.08,45391.808
Spices,04/01/2018,444899.84,66734.976
Health_Drinks,8/27/2015,455984.76,177834.0564
Edible_Oil,7/15/2018,364487.2,138505.136
Rice,8/27/2015,99200.64,43648.2816
Legumes,11/06/2017,392857.08,19642.854
Biscuits,12/05/2016,455045.36,127412.7008
Rice,11/06/2017,246310.68,29557.2816
Legumes,07/05/2015,106715.84,11738.7424
Soft_Drinks,11/30/2016,322214.2,77331.408
Biscuits,05/09/2018,207795.28,39481.1032
Chocolates,06/11/2016,295159.48,56080.3012
Fresh_Vegetables,3/19/2015,154813.12,43347.6736
Soft_Drinks,3/19/2015,433251.28,103980.3072
Biscuits,07/05/2015,298541.32,83591.5696
Biscuits,6/18/2016,284262.44,90963.9808
Health_Drinks,06/11/2016,271862.36,38060.7304
Chicken,07/02/2016,463124.2,129674.776
Chicken,11/04/2018,345699.2,44940.896
Fresh_Vegetables,10/20/2015,401875.32,104487.5832
Soft_Drinks,3/28/2018,125128.08,48799.9512
Edible_Oil,01/08/2018,139594.84,22335.1744
Cakes,9/13/2016,106527.96,46872.3024
Salt,02/03/2016,357159.88,128577.5568
Salt,9/13/2016,127758.4,54936.112
Noodles,4/15/2018,243868.24,51212.3304
Fresh_Fruits,09/06/2015,331044.56,33104.456
Organic_Vegetables,05/05/2017,258335,49083.65
Flour,9/13/2016,450536.24,31537.5368
Noodles,3/28/2018,322026.32,103048.4224
Fish,05/04/2015,175292.04,22787.9652
Cookies,9/25/2017,250256.16,30030.7392
Biscuits,11/16/2015,105776.44,33848.4608
Health_Drinks,10/27/2018,303426.2,109233.432
Eggs,10/28/2015,450348.36,175635.8604
Organic_Staples,8/31/2016,270735.08,73098.4716
Fresh_Vegetables,04/01/2018,199340.68,81729.6788
Breads,10/10/2017,372190.28,81881.8616
Rice,10/27/2018,378766.08,49239.5904
Meat,12/14/2017,251947.08,68025.7116
Eggs,10/21/2018,306056.52,91816.956
Rice,3/14/2017,267541.12,34780.3456
Chicken,8/16/2017,346450.72,27716.0576
Salt,9/13/2016,131703.88,6585.194
Cakes,10/10/2016,418784.52,41878.452
Biscuits,11/09/2018,248377.36,86932.076
Chocolates,10/15/2018,404693.52,32375.4816
Flour,11/10/2018,124564.44,39860.6208
Soft_Drinks,8/26/2017,411645.08,98794.8192
Noodles,3/15/2017,416154.2,108200.092
Fish,09/11/2016,335177.92,77090.9216
Fish,6/25/2015,389287.36,167393.5648
Fish,12/28/2018,441705.88,198767.646
